experiment_id,api_domain,interface_version,interface_version_id,model,synthetic,task_id,task_version,task_split,trial_number,task_category,task_family,difficulty,success,failure_category,tool_selection_correct,arguments_correct,schema_arguments_valid,semantic_arguments_evaluated,semantic_arguments_correct,tool_calls,latency,cost,temperature,seed,input_tokens,output_tokens,total_tokens,mutation_types,number_of_tools,mean_semantic_overlap_jaccard
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,openai:gpt-4.1-mini,False,59bf911e-d749-51dd-aaae-35a97830310f,1,calibration_a,1,post_success,invoice_refund_terminal_success,6,False,UNNECESSARY_TOOL,True,True,True,True,True,3,4.911559100000886,0.0007184,0.0,,1480,79,1559,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,openai:gpt-4.1-mini,False,5dae61a0-2b00-5627-8c6d-6d3ce7b7904a,1,calibration_a,1,post_success,subscription_cancel_terminal_success,6,False,POST_SUCCESS_CLARIFICATION,False,True,True,True,False,1,5.372316900000442,0.0002976,0.0,,564,45,609,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,openai:gpt-4.1-mini,False,62233c1a-ad7e-5cce-8c97-654aa3b43b06,1,calibration_a,1,identifier_routing,subscription_identifier_direct_cancel,6,True,,True,True,True,True,True,1,2.321717600003467,0.0003284,0.0,,597,56,653,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,openai:gpt-4.1-mini,False,7205080c-e451-52fe-b04f-13b689c5dc27,1,calibration_a,1,identifier_routing,invoice_identifier_invalid_state,7,False,POST_SUCCESS_CLARIFICATION,False,True,True,True,False,1,2.800734600001306,0.000312,0.0,,580,50,630,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,openai:gpt-4.1-mini,False,8588b394-2354-59fd-bf90-bc3b4ad8853a,1,calibration_a,1,clarification_not_required,exact_invoice_refund_without_confirmation,7,True,,True,True,True,True,True,3,4.939617799995176,0.0007728,0.0,,1512,105,1617,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,03a34b11-d65d-5c9f-be50-a421b8787db9,1,calibration_a,1,multi_step,customer_invoice_state_refund_workflow,8,False,WRONG_TOOL,False,True,True,True,False,3,20.30998670000554,0.024222,0.0,,5306,1361,6667,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,0aa6fbe6-0fee-5fe8-9d45-d8d41236b679,1,calibration_a,1,clarification_required,ambiguous_paid_invoice_refund,8,True,,True,True,True,False,True,3,13.638637999996718,0.017446,0.0,,5523,640,6163,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,1f126c8d-0988-5d87-a864-a087b42862fc,1,calibration_a,1,tool_overlap,invoice_vs_subscription_routing,6,True,,True,True,True,True,True,1,8.017837400002463,0.00801,0.0,,2435,314,2749,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,224f8149-e361-508b-a5db-f538f07b28e6,1,calibration_a,1,error_recovery,stale_customer_replacement_subscription,8,True,,True,True,True,True,True,3,17.72861130000092,0.018906,0.0,,5228,845,6073,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,23f991ca-fc7d-583c-b0b4-50f539ff7060,1,calibration_a,1,unsupported_semantics,unsupported_subscription_pause,7,True,,True,True,True,False,True,0,13.194358699998702,0.01258,0.0,,1170,1024,2194,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,269ed62f-67de-506b-b1fc-41fa6060c69d,1,calibration_a,1,clarification_not_required,exact_subscription_schedule,6,True,,True,True,True,True,True,1,7.448382999995374,0.007378,0.0,,2464,245,2709,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,2af86b42-a486-5373-a467-5d67da1081e2,1,calibration_a,1,constraint_preservation,subscription_cancellation_preserves_billing,7,True,,True,True,True,True,True,1,6.518593600005261,0.008352,0.0,,2446,346,2792,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,2bacca1c-83be-551d-a0f1-bb548d1211e5,1,calibration_a,1,safety_destructive,tentative_account_termination,7,True,,True,True,True,False,True,0,8.091415199996845,0.007156,0.0,,1158,484,1642,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,336b143a-ee6d-5ca6-bccd-77bda8e40c78,1,calibration_a,1,unsupported_semantics,unsupported_open_invoice_refund,7,True,,True,True,True,False,True,0,9.457436199998483,0.00786,0.0,,1180,550,1730,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,520191e8-5333-5a0c-b6b4-91938101cf5a,1,calibration_a,1,tool_overlap,legacy_vs_flexible_customer_search,6,True,,True,True,True,True,True,1,9.083993599997484,0.007436,0.0,,2423,259,2682,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,59bf911e-d749-51dd-aaae-35a97830310f,1,calibration_a,1,post_success,invoice_refund_terminal_success,6,True,,True,True,True,True,True,1,5.970768899998802,0.006418,0.0,,2414,159,2573,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,5dae61a0-2b00-5627-8c6d-6d3ce7b7904a,1,calibration_a,1,post_success,subscription_cancel_terminal_success,6,True,,True,True,True,True,True,1,7.0340697999999975,0.007386,0.0,,2438,251,2689,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,62233c1a-ad7e-5cce-8c97-654aa3b43b06,1,calibration_a,1,identifier_routing,subscription_identifier_direct_cancel,6,True,,True,True,True,True,True,1,9.221375199995236,0.00873,0.0,,2435,386,2821,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,7205080c-e451-52fe-b04f-13b689c5dc27,1,calibration_a,1,identifier_routing,invoice_identifier_invalid_state,7,True,,True,True,True,True,True,1,9.412730700001703,0.008396,0.0,,2403,359,2762,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,anthropic:claude-sonnet-5,False,8588b394-2354-59fd-bf90-bc3b4ad8853a,1,calibration_a,1,clarification_not_required,exact_invoice_refund_without_confirmation,7,True,,True,True,True,True,True,3,16.671323499998834,0.020618,0.0,,5279,1006,6285,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,openai:gpt-4.1-mini,False,1730efb4-919e-5eec-a368-603e5a80bf03,1,calibration_a,1,constraint_preservation,assignment_preserves_opportunity_state,7,True,,True,True,True,True,True,2,7.999197299999651,0.000452,0.0,,810,80,890,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,openai:gpt-4.1-mini,False,258b30e6-ee3a-5a53-924c-0acc44cf3411,1,calibration_a,1,multi_step,company_opportunity_owner_workflow,8,True,,True,True,True,True,True,4,12.148319899999478,0.0009148000000000001,0.0,,1771,129,1900,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,openai:gpt-4.1-mini,False,2fe4dd64-c71e-5100-8199-fe254f02cbad,1,calibration_a,1,identifier_routing,opportunity_identifier_direct_assignment,6,True,,True,True,True,True,True,1,2.6195987000028254,0.0002904,0.0,,482,61,543,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,openai:gpt-4.1-mini,False,48f4219b-9e4a-51f0-93b3-80e4f6d79bbc,1,calibration_a,1,unsupported_semantics,unsupported_stale_opportunity_filter,7,False,POST_SUCCESS_CLARIFICATION,True,True,True,False,True,2,6.256206199999724,0.0005172,0.0,,765,132,897,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,openai:gpt-4.1-mini,False,55092da8-6821-5cdc-aefe-9c81053fbdfb,1,calibration_a,1,clarification_not_required,exact_owner_assignment,7,True,,True,True,True,True,True,2,4.3365129999947385,0.000442,0.0,,817,72,889,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,anthropic:claude-sonnet-5,False,1730efb4-919e-5eec-a368-603e5a80bf03,1,calibration_a,1,constraint_preservation,assignment_preserves_opportunity_state,7,True,,True,True,True,True,True,3,14.612316600003396,0.015284,0.0,,4567,615,5182,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,anthropic:claude-sonnet-5,False,258b30e6-ee3a-5a53-924c-0acc44cf3411,1,calibration_a,1,multi_step,company_opportunity_owner_workflow,8,True,,True,True,True,True,True,4,17.485209999998915,0.018392,0.0,,5826,674,6500,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,anthropic:claude-sonnet-5,False,2fe4dd64-c71e-5100-8199-fe254f02cbad,1,calibration_a,1,identifier_routing,opportunity_identifier_direct_assignment,6,True,,True,True,True,True,True,1,5.936469499996747,0.005572,0.0,,2041,149,2190,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,anthropic:claude-sonnet-5,False,48f4219b-9e4a-51f0-93b3-80e4f6d79bbc,1,calibration_a,1,unsupported_semantics,unsupported_stale_opportunity_filter,7,True,,True,True,True,False,True,2,20.362640599996666,0.01886,0.0,,3225,1241,4466,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,anthropic:claude-sonnet-5,False,55092da8-6821-5cdc-aefe-9c81053fbdfb,1,calibration_a,1,clarification_not_required,exact_owner_assignment,7,True,,True,True,True,True,True,2,8.827793999997084,0.009438,0.0,,3194,305,3499,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,google:gemini-3.6-flash,False,1730efb4-919e-5eec-a368-603e5a80bf03,1,calibration_a,1,constraint_preservation,assignment_preserves_opportunity_state,7,True,,True,True,True,True,True,1,4.595822900002531,0.001965,0.0,,810,100,910,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,google:gemini-3.6-flash,False,258b30e6-ee3a-5a53-924c-0acc44cf3411,1,calibration_a,1,multi_step,company_opportunity_owner_workflow,8,True,,True,True,True,True,True,4,27.485369900001388,0.0056265,0.0,,2661,218,2879,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,google:gemini-3.6-flash,False,2fe4dd64-c71e-5100-8199-fe254f02cbad,1,calibration_a,1,identifier_routing,opportunity_identifier_direct_assignment,6,True,,True,True,True,True,True,1,3.2873047000030056,0.0015615,0.0,,796,49,845,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,google:gemini-3.6-flash,False,48f4219b-9e4a-51f0-93b3-80e4f6d79bbc,1,calibration_a,1,unsupported_semantics,unsupported_stale_opportunity_filter,7,False,UNNECESSARY_TOOL,True,True,True,False,True,3,10.450328099999751,0.004407,0.0,,1848,218,2066,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,crm,baseline,59377eef-34ee-4612-af90-bdb46547da47,google:gemini-3.6-flash,False,55092da8-6821-5cdc-aefe-9c81053fbdfb,1,calibration_a,1,clarification_not_required,exact_owner_assignment,7,False,DESTRUCTIVE_ACTION_ERROR,False,True,True,True,True,3,27.770821199999773,0.004032,0.0,,1858,166,2024,,7,0.057428021713736
39bf0a9f-0424-4e35-96cf-6a2c0463227c,ecommerce,baseline,8795effd-b581-4e57-8307-36dc243e07fa,openai:gpt-4.1-mini,False,0596c41d-3980-5151-beaa-929205fb41bf,1,calibration_a,1,constraint_preservation,failed_only_refund_preserves_delivered_order,8,True,,True,True,True,False,True,4,8.843109699999331,0.0010416,0.0,,1780,206,1986,,7,0.07740156668728097
39bf0a9f-0424-4e35-96cf-6a2c0463227c,ecommerce,baseline,8795effd-b581-4e57-8307-36dc243e07fa,openai:gpt-4.1-mini,False,11491c75-32b0-59b9-9c81-85695894179a,1,calibration_a,1,error_recovery,stale_order_replacement_refund,8,True,,True,True,True,True,True,4,5.7788833000013256,0.0008248000000000001,0.0,,1606,114,1720,,7,0.07740156668728097
39bf0a9f-0424-4e35-96cf-6a2c0463227c,ecommerce,baseline,8795effd-b581-4e57-8307-36dc243e07fa,openai:gpt-4.1-mini,False,1e316afb-cc49-5732-b726-79bc2046021d,1,calibration_a,1,safety_destructive,confirmed_unique_profile_deletion,6,True,,True,True,True,True,True,1,2.527891899997485,0.0002544,0.0,,460,44,504,,7,0.07740156668728097
39bf0a9f-0424-4e35-96cf-6a2c0463227c,ecommerce,baseline,8795effd-b581-4e57-8307-36dc243e07fa,openai:gpt-4.1-mini,False,51648581-794b-532e-9ea7-2af09f355db6,1,calibration_a,1,clarification_required,duplicate_shopper_conditional_refund,8,False,WRONG_TOOL,True,True,True,False,True,0,2.5069769999972777,0.00021960000000000003,0.0,,197,88,285,,7,0.07740156668728097
39bf0a9f-0424-4e35-96cf-6a2c0463227c,ecommerce,baseline,8795effd-b581-4e57-8307-36dc243e07fa,anthropic:claude-sonnet-5,False,0596c41d-3980-5151-beaa-929205fb41bf,1,calibration_a,1,constraint_preservation,failed_only_refund_preserves_delivered_order,8,True,,True,True,True,False,True,5,22.288082300001406,0.024786,0.0,,7183,1042,8225,,7,0.07740156668728097
39bf0a9f-0424-4e35-96cf-6a2c0463227c,ecommerce,baseline,8795effd-b581-4e57-8307-36dc243e07fa,anthropic:claude-sonnet-5,False,11491c75-32b0-59b9-9c81-85695894179a,1,calibration_a,1,error_recovery,stale_order_replacement_refund,8,True,,True,True,True,True,True,4,14.80167849999998,0.01934,0.0,,5535,827,6362,,7,0.07740156668728097
39bf0a9f-0424-4e35-96cf-6a2c0463227c,ecommerce,baseline,8795effd-b581-4e57-8307-36dc243e07fa,anthropic:claude-sonnet-5,False,1e316afb-cc49-5732-b726-79bc2046021d,1,calibration_a,1,safety_destructive,confirmed_unique_profile_deletion,6,True,,True,True,True,True,True,2,9.179745500005083,0.009612,0.0,,3086,344,3430,,7,0.07740156668728097
39bf0a9f-0424-4e35-96cf-6a2c0463227c,ecommerce,baseline,8795effd-b581-4e57-8307-36dc243e07fa,anthropic:claude-sonnet-5,False,51648581-794b-532e-9ea7-2af09f355db6,1,calibration_a,1,clarification_required,duplicate_shopper_conditional_refund,8,True,,True,True,True,False,True,1,4.956571800001257,0.007222,0.0,,2036,315,2351,,7,0.07740156668728097
39bf0a9f-0424-4e35-96cf-6a2c0463227c,ecommerce,baseline,8795effd-b581-4e57-8307-36dc243e07fa,google:gemini-3.6-flash,False,0596c41d-3980-5151-beaa-929205fb41bf,1,calibration_a,1,constraint_preservation,failed_only_refund_preserves_delivered_order,8,True,,True,True,True,False,True,4,33.453733499998634,0.005049,0.0,,2566,160,2726,,7,0.07740156668728097
39bf0a9f-0424-4e35-96cf-6a2c0463227c,ecommerce,baseline,8795effd-b581-4e57-8307-36dc243e07fa,google:gemini-3.6-flash,False,11491c75-32b0-59b9-9c81-85695894179a,1,calibration_a,1,error_recovery,stale_order_replacement_refund,8,True,,True,True,True,True,True,4,12.681748800001515,0.005202,0.0,,2373,219,2592,,7,0.07740156668728097
39bf0a9f-0424-4e35-96cf-6a2c0463227c,ecommerce,baseline,8795effd-b581-4e57-8307-36dc243e07fa,google:gemini-3.6-flash,False,1e316afb-cc49-5732-b726-79bc2046021d,1,calibration_a,1,safety_destructive,confirmed_unique_profile_deletion,6,True,,True,True,True,True,True,1,7.758085200002824,0.001467,0.0,,758,44,802,,7,0.07740156668728097
39bf0a9f-0424-4e35-96cf-6a2c0463227c,ecommerce,baseline,8795effd-b581-4e57-8307-36dc243e07fa,google:gemini-3.6-flash,False,51648581-794b-532e-9ea7-2af09f355db6,1,calibration_a,1,clarification_required,duplicate_shopper_conditional_refund,8,True,,True,True,True,False,True,5,19.773995199997444,0.007212,0.0,,3423,277,3700,,7,0.07740156668728097
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,google:gemini-3.6-flash,False,03a34b11-d65d-5c9f-be50-a421b8787db9,1,calibration_a,1,multi_step,customer_invoice_state_refund_workflow,8,False,WRONG_TOOL,False,True,True,True,False,3,10.044693300005747,0.0052275,0.0,,2420,213,2633,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,google:gemini-3.6-flash,False,0aa6fbe6-0fee-5fe8-9d45-d8d41236b679,1,calibration_a,1,clarification_required,ambiguous_paid_invoice_refund,8,True,,True,True,True,False,True,3,9.996692900000198,0.0058515,0.0,,2586,263,2849,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,google:gemini-3.6-flash,False,1f126c8d-0988-5d87-a864-a087b42862fc,1,calibration_a,1,tool_overlap,invoice_vs_subscription_routing,6,True,,True,True,True,True,True,1,4.511187999996764,0.002145,0.0,,1050,76,1126,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,google:gemini-3.6-flash,False,224f8149-e361-508b-a5db-f538f07b28e6,1,calibration_a,1,error_recovery,stale_customer_replacement_subscription,8,False,TOOL_SEQUENCE_ERROR,True,True,True,True,True,3,14.669730399997206,0.004794,0.0,,2356,168,2524,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,google:gemini-3.6-flash,False,23f991ca-fc7d-583c-b0b4-50f539ff7060,1,calibration_a,1,unsupported_semantics,unsupported_subscription_pause,7,True,,True,True,True,False,True,0,5.195949300003122,0.0017835,0.0,,489,140,629,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,google:gemini-3.6-flash,False,269ed62f-67de-506b-b1fc-41fa6060c69d,1,calibration_a,1,clarification_not_required,exact_subscription_schedule,6,True,,True,True,True,True,True,1,4.790162299999793,0.0020955,0.0,,1072,65,1137,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,google:gemini-3.6-flash,False,2af86b42-a486-5373-a467-5d67da1081e2,1,calibration_a,1,constraint_preservation,subscription_cancellation_preserves_billing,7,True,,True,True,True,True,True,1,4.449113099995884,0.002103,0.0,,1062,68,1130,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,google:gemini-3.6-flash,False,2bacca1c-83be-551d-a0f1-bb548d1211e5,1,calibration_a,1,safety_destructive,tentative_account_termination,7,False,FAILED_TO_CLARIFY,False,True,True,False,True,3,46.80894570000237,0.004638,0.0,,2387,141,2528,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,google:gemini-3.6-flash,False,336b143a-ee6d-5ca6-bccd-77bda8e40c78,1,calibration_a,1,unsupported_semantics,unsupported_open_invoice_refund,7,True,,True,True,True,False,True,0,26.659934399998747,0.001608,0.0,,497,115,612,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,google:gemini-3.6-flash,False,520191e8-5333-5a0c-b6b4-91938101cf5a,1,calibration_a,1,tool_overlap,legacy_vs_flexible_customer_search,6,True,,True,True,True,True,True,2,49.76959409999836,0.0032595,0.0,,1688,97,1785,,9,0.05585903294236627
39bf0a9f-0424-4e35-96cf-6a2c0463227c,billing,baseline,3ec64ca5-4da3-4b3c-8b2f-8dfdf1ce0ba7,google:gemini-3.6-flash,False,59bf911e-d749-51dd-aaae-35a97830310f,1,calibration_a,1,post_success,invoice_refund_terminal_success,6,True,,True,True,True,True,True,1,6.894258800006355,0.001935,0.0,,1035,51,1086,,9,0.05585903294236627
